text_sample,is_toxic,hex_like_pattern,base64_like_pattern,entropy_score
ZRrrfrJpgSpsf=Z5DylptDSgHeBXxY4cbryy,1,0,1,0.7627526911168181
test project python function example example,0,0,0,0.5935791057630211
random_prefix_wymWidXAZei6=rLx=Q32yXcGUuQ+WSxSGRzLzqxz_random_suffix,1,0,1,0.7159775198096182
analysis test function example hello,0,0,0,0.10066552077064286
random_prefix_ba955c027b694a1bf36b05090f419945c05_random_suffix,1,1,0,0.8689902557301711
function python world project data project code code project analysis hello hello data,0,0,0,0.11925205420691168
data test project analysis hello function world data test analysis world project,0,0,0,0.11053835436878792
example hello analysis test code python function world,0,0,0,0.1735413788679245
test python analysis test world function,0,0,0,0.29884784371513584
data python project hello python,0,0,0,0.2557519923585344
function analysis hello analysis hello world data function,0,0,0,0.4390712428204555
code world world project hello hello world project project,0,0,0,0.2409085137415922
test test data python hello hello python analysis test project,0,0,0,0.3704538874559853
sSwnonA520+h9JrCmMrQB1oXQZgkdk2f2NtVzOKOK1BnovaAxhnoDOdZpSTDdgz2GLSfM6gbZasgLlhWPBmQ847tBhAZa,1,0,1,0.8132989183697641
hello hello world analysis project world world example code test,0,0,0,0.4262766829822999
test python data test data example test code function,0,0,0,0.5280628895916119
hello analysis data world test code project project example world world python project,0,0,0,0.3932683584858695
hello world data python test analysis python test analysis data,0,0,0,0.5465926867503381
world analysis code example function code world,0,0,0,0.3790792920482653
YGe5w6xwC46KLXw4GfQO4dCuu+ch/GSYyZ4rXF+LCu=npqK1c73qgG5tCLmCPumCOcryho8C,1,0,1,0.8212148404682391
world code test project python data project python project project project analysis data world,0,0,0,0.3374349298571988
function test world test example,0,0,0,0.4691732448267151
analysis data project analysis data test python analysis hello world python example world,0,0,0,0.500490189402702
function code function code code python world python project,0,0,0,0.21460694154544027
hp=0Y6EjepAZPPF=Z=MKqgAW/dpcCVNhGLS03pwtUxXZWXvpF25br=f8FZaXRlqHrvUUL5eFJFMuI8,1,0,1,0.7310056365454396
project test python example test test,0,0,0,0.5025449728744787
